     t     ,   ref   ,   pj0    ,    vj0    ,    tj0    ,    pj1    ,    vj1    ,    tj1    ,    pj2    ,    vj2    ,    tj2    ,    pj3    ,    vj3    ,    tj3    ,    pj4    ,    vj4    ,    tj4    ,    pj5    ,    vj5    ,    tj5    
  13.72492,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57080,    0.00000,    0.93900,    0.00000,    0.00000,   -1.51364,   -1.57081,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.14242
  13.72592,    0.00000,    0.00007,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.93900,    0.00002,    0.00000,   -1.45652,   -1.57082,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.10744,    0.00000,    0.00000,   -0.12207
  13.72692,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57082,    0.00000,    0.76293,    0.00006,    0.00000,   -1.37085,   -1.57083,    0.00000,    0.09194,   -0.00002,    0.00000,   -0.05116,    0.00000,    0.00000,   -0.17802
  13.72792,    0.00000,    0.00006,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.79228,    0.00008,    0.00000,   -1.18521,   -1.57081,    0.00000,    0.11748,   -0.00007,    0.00000,   -0.09209,    0.00002,    0.00000,   -0.13733
  13.72892,    0.00000,    0.00008,    0.00000,    0.05801,   -1.57080,    0.00000,    0.93900,    0.00004,    0.00000,   -1.38513,   -1.57082,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.14751
  13.72992,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.88031,    0.00005,    0.00000,   -1.38513,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.09664
  13.73092,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57082,    0.00000,    0.79228,    0.00002,    0.00000,   -1.29945,   -1.57081,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.15768
  13.73192,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57083,    0.00000,    0.90965,    0.00006,    0.00000,   -1.15665,   -1.57083,    0.00000,    0.09705,   -0.00006,    0.00000,   -0.10744,    0.00000,    0.00000,   -0.13733
  13.73292,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.39941,   -1.57083,    0.00000,    0.08173,   -0.00002,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14751
  13.73392,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.85097,    0.00007,    0.00000,   -1.41369,   -1.57084,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14751
  13.73492,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.90965,    0.00001,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.09720,    0.00001,    0.00000,   -0.14751
  13.73592,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57082,    0.00000,    0.82162,    0.00002,    0.00000,   -1.25661,   -1.57084,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.09209,   -0.00004,    0.00000,   -0.13225
  13.73692,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57083,    0.00000,    0.85097,    0.00002,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.10744,   -0.00002,    0.00000,   -0.15768
  13.73792,    0.00000,    0.00001,    0.00000,    0.08701,   -1.57080,    0.00000,    0.79228,    0.00005,    0.00000,   -1.31373,   -1.57083,    0.00000,    0.10727,   -0.00007,    0.00000,   -0.06651,   -0.00002,    0.00000,   -0.12716
  13.73892,    0.00000,   -0.00001,    0.00000,   -0.08701,   -1.57077,    0.00000,    0.79228,    0.00002,    0.00000,   -1.35657,   -1.57081,    0.00000,    0.11748,   -0.00014,   -0.00673,   -0.13813,    0.00000,    0.00000,   -0.14242
  13.73992,    0.00000,    0.00000,    0.00000,    0.00000,   -1.57076,    0.00000,    0.93900,    0.00005,    0.00000,   -1.34229,   -1.57082,    0.00000,    0.13280,   -0.00018,   -0.00673,   -0.18418,    0.00000,    0.00000,   -0.14242
  13.74092,    0.00000,   -0.00002,    0.00000,   -0.08701,   -1.57069,    0.00000,    0.93900,    0.00012,    0.00000,   -1.14237,   -1.57081,    0.00000,    0.13280,   -0.00023,    0.00000,   -0.18418,   -0.00001,    0.00000,   -0.16785
  13.74192,    0.00000,   -0.00005,    0.00000,    0.05801,   -1.57069,    0.00533,    1.05637,    0.00012,    0.00000,   -1.38513,   -1.57080,    0.00000,    0.12259,   -0.00023,    0.00000,   -0.20464,    0.00002,    0.00000,   -0.14242
  13.74292,    0.00000,   -0.00005,    0.00000,   -0.08701,   -1.57056,    0.00322,    1.84866,    0.00020,    0.00000,   -1.44225,   -1.57078,    0.00000,    0.12259,   -0.00019,   -0.00204,   -0.22511,   -0.00001,    0.00000,   -0.14242
  13.74392,    0.00000,   -0.00005,    0.00000,   -0.11602,   -1.57058,    0.00186,    1.67260,    0.00021,    0.00000,   -1.41369,   -1.57078,    0.00000,    0.11748,   -0.00011,   -0.00204,   -0.27627,    0.00002,    0.00000,   -0.13733
  13.74492,    0.00000,    0.00002,    0.00000,   -0.11602,   -1.57062,    0.00103,    1.67260,    0.00014,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.09194,    0.00005,    0.02042,   -0.07163,   -0.00001,    0.00000,   -0.12207
  13.74592,    0.00000,    0.00011,    0.00000,    0.11602,   -1.57072,   -0.00385,    1.55522,    0.00008,    0.00000,   -1.12809,   -1.57084,    0.00000,    0.09194,    0.00028,    0.01651,    0.14837,    0.00001,    0.00000,   -0.12207
  13.74693,    0.00000,    0.00018,    0.00000,    0.20303,   -1.57100,   -0.01106,   -0.08804,   -0.00013,   -0.00628,   -1.55648,   -1.57090,    0.00000,    0.06129,    0.00075,    0.01618,    2.03109,    0.00000,    0.00000,   -0.14242
  13.74793,    0.00000,    0.00027,    0.00188,    0.49308,   -1.57111,   -0.01216,   -0.55754,   -0.00025,   -0.01436,   -2.04199,   -1.57099,    0.00000,    0.07151,    0.00068,    0.00925,    1.55529,    0.00000,    0.00000,   -0.15768
  13.74893,    0.00000,    0.00029,    0.00385,    0.69611,   -1.57129,   -0.01403,   -1.20311,   -0.00037,   -0.01294,   -2.38470,   -1.57111,   -0.01719,   -0.08173,    0.00072,    0.00431,    1.58599,    0.00000,    0.00000,   -0.12207
  13.74993,    0.00000,    0.00033,    0.00295,    0.89915,   -1.57138,   -0.01014,   -4.54832,   -0.00048,   -0.00738,   -2.39898,   -1.57114,   -0.00870,   -0.15324,    0.00073,    0.00280,    1.65250,    0.00000,    0.00000,   -0.16276
  13.75093,    0.00000,    0.00037,    0.00126,    1.30521,   -1.57149,   -0.00886,   -6.54370,   -0.00056,    0.00170,   -4.61233,   -1.57117,   -0.00350,   -0.21453,    0.00071,   -0.00182,    1.93388,   -0.00001,    0.00000,   -0.11699
  13.75193,    0.00000,    0.00035,    0.00098,    1.30521,   -1.57140,    0.00861,   -0.38148,   -0.00054,   -0.00254,   -2.11339,   -1.57119,   -0.00244,   -0.16856,    0.00060,   -0.00558,    1.77528,    0.00002,    0.00000,   -0.15768
  13.75293,    0.00000,    0.00029,    0.00061,    1.13119,   -1.57141,   -0.00493,   -6.48502,   -0.00056,   -0.01431,   -4.88364,   -1.57119,   -0.00187,   -0.27583,    0.00046,   -0.01294,    1.22275,   -0.00004,    0.00000,   -0.17294
  13.75393,    0.00000,    0.00029,    0.00061,    1.27621,   -1.57123,    0.01419,    0.11737,   -0.00036,    0.02246,   -2.15623,   -1.57116,   -0.00151,   -0.16856,    0.00032,   -0.01062,    1.30460,    0.00001,    0.00000,   -0.15259
  13.75493,    0.00000,    0.00008,   -0.00648,    1.04417,   -1.57104,    0.01685,   -0.82164,   -0.00023,    0.00798,   -2.98445,   -1.57111,   -0.00110,   -0.32180,   -0.00040,   -0.05985,    0.54742,   -0.00002,    0.00000,   -0.14751
  13.75593,    0.00000,   -0.00007,   -0.00679,    0.26104,   -1.57089,    0.01281,   -0.61623,    0.00001,    0.02183,   -2.07055,   -1.57102,    0.00024,   -0.28604,   -0.00101,   -0.03238,   -2.14876,   -0.00002,    0.00000,   -0.15768
  13.75693,    0.00000,   -0.00023,   -0.01292,   -0.46408,   -1.57064,    0.01939,   -0.17607,    0.00036,    0.02811,   -1.29945,   -1.57093,    0.01083,   -0.17878,   -0.00109,   -0.00647,   -1.12554,   -0.00006,    0.00000,   -0.14751
  13.75793,    0.00000,   -0.00036,   -0.01124,   -1.10218,   -1.57025,    0.03005,    1.37916,    0.00071,    0.02756,   -0.35699,   -1.57083,    0.00863,   -0.06640,   -0.00110,   -0.00573,   -1.15112,   -0.00004,    0.00000,   -0.13733
  13.75893,    0.00000,   -0.00053,   -0.00637,   -1.21820,   -1.56975,    0.01987,    1.64325,    0.00087,    0.03506,    1.11381,   -1.57066,    0.01831,    0.03575,   -0.00101,    0.00074,   -1.59110,   -0.00001,    0.00000,   -0.16785
  13.75993,    0.00000,   -0.00051,   -0.00474,   -4.08967,   -1.56957,    0.00702,   10.44643,    0.00107,   -0.02605,    3.05584,   -1.57053,    0.00647,    0.03065,   -0.00085,    0.01618,   -0.50138,    0.00000,    0.00000,   -0.17802
  13.76093,    0.00000,   -0.00047,    0.00886,    0.26104,   -1.56969,    0.00192,    3.75602,    0.00099,    0.02159,    4.26961,   -1.57062,    0.00506,   -0.01532,   -0.00076,    0.00264,   -1.42739,   -0.00006,    0.00000,   -0.10681
  13.76193,    0.00000,   -0.00035,   -0.00447,   -1.24720,   -1.56976,   -0.01825,    7.89351,    0.00078,   -0.01158,   -0.21420,   -1.57060,    0.00000,   -0.01022,   -0.00041,    0.01618,    0.26604,    0.00000,    0.00000,   -0.16276
  13.76293,    0.00000,   -0.00006,    0.00811,   -0.20303,   -1.57051,   -0.02506,    2.96373,    0.00017,   -0.02159,   -0.92818,   -1.57072,   -0.00192,   -0.11748,    0.00025,    0.04897,    0.28650,    0.00001,    0.00000,   -0.13733
  13.76393,    0.00000,    0.00011,    0.01254,    0.29005,   -1.57093,   -0.03799,    0.11737,   -0.00036,   -0.05755,   -1.54220,   -1.57088,   -0.01639,   -0.17878,    0.00091,    0.07643,    2.13853,    0.00002,    0.00000,   -0.12207
  13.76493,    0.00000,    0.00031,    0.01570,    1.53725,   -1.57140,   -0.04270,   -2.34752,   -0.00094,   -0.03859,   -3.88406,   -1.57105,   -0.01438,   -0.33201,    0.00090,   -0.02670,    1.55018,    0.00005,    0.00000,   -0.16785
  13.76593,    0.00000,    0.00036,    0.01014,    1.62427,   -1.57180,   -0.00903,  -13.38084,   -0.00097,    0.02591,   -2.42754,   -1.57112,   -0.01093,   -0.44439,    0.00106,    0.03171,    2.27154,    0.00002,    0.00000,   -0.13225
  13.76693,    0.00000,    0.00054,    0.00964,    2.81346,   -1.57189,    0.01559,   -9.91826,   -0.00114,    0.00872,   -3.74127,   -1.57126,   -0.01079,   -0.46482,    0.00092,    0.01306,    2.43014,   -0.00004,    0.00000,   -0.15768
  13.76793,    0.00000,    0.00048,   -0.01682,    2.43640,   -1.57184,   -0.00165,   -4.84176,   -0.00114,    0.00460,   -7.16838,   -1.57123,    0.00230,   -1.12374,    0.00058,   -0.02891,    0.18929,    0.00000,    0.00000,   -0.14751
  13.76893,    0.00000,    0.00029,   -0.00472,    0.81213,   -1.57164,    0.02865,   -6.25027,   -0.00081,    0.01177,   -2.89877,   -1.57105,    0.00995,   -0.37288,    0.00041,    0.00000,    0.90043,    0.00002,    0.00000,   -0.15259
  13.76993,    0.00000,    0.00021,   -0.00228,    1.21820,   -1.57132,    0.01030,   -1.17376,   -0.00050,    0.03094,   -3.48423,   -1.57108,    0.00446,   -0.33712,    0.00004,   -0.05273,    0.31208,   -0.00002,    0.00000,   -0.14242
  13.77094,    0.00000,   -0.00014,   -0.01432,   -0.40607,   -1.57064,    0.03632,    0.70425,    0.00032,    0.03928,   -0.55691,   -1.57076,    0.02191,   -0.14302,   -0.00094,    0.00400,   -2.55293,    0.00000,    0.00000,   -0.10173
  13.77194,    0.00000,   -0.00029,   -0.01239,   -0.87014,   -1.57028,    0.03039,    1.96604,    0.00067,    0.03332,    0.04284,   -1.57063,    0.01534,   -0.15834,   -0.00089,   -0.04360,   -0.39906,   -0.00002,    0.00000,   -0.16785
  13.77294,    0.00000,   -0.00033,   -0.00591,   -0.84114,   -1.56987,    0.01774,    8.27498,    0.00079,   -0.03504,    1.85635,   -1.57058,    0.00563,   -0.12770,   -0.00096,   -0.00915,   -1.85714,   -0.00001,    0.00000,   -0.16276
  13.77394,    0.00000,   -0.00045,   -0.00587,   -0.84114,   -1.56992,    0.00391,    0.20540,    0.00086,    0.03238,    4.34101,   -1.57054,    0.00527,   -0.18388,   -0.00085,    0.00863,   -0.73160,   -0.00005,    0.00000,   -0.15259
  13.77494,    0.00000,   -0.00041,   -0.00167,   -1.16019,   -1.56992,   -0.00692,    1.34981,    0.00081,   -0.04302,    3.75554,   -1.57053,    0.00465,   -0.12770,   -0.00061,    0.01925,   -0.85950,   -0.00001,    0.00000,   -0.13225
  13.77594,    0.00000,   -0.00030,   -0.00167,   -0.95716,   -1.57004,   -0.03125,    6.60238,    0.00066,   -0.00978,    0.08567,   -1.57060,    0.00369,   -0.11748,   -0.00037,    0.01575,   -0.33255,    0.00001,    0.00000,   -0.15259
  13.77694,    0.00000,   -0.00017,    0.00238,   -0.98616,   -1.57029,   -0.01010,   -0.38148,    0.00060,    0.00580,    1.39940,   -1.57060,   -0.00072,   -0.20432,   -0.00018,    0.03895,   -0.27115,    0.00000,    0.00000,   -0.14751
  13.77794,    0.00000,   -0.00011,    0.00451,   -0.72512,   -1.57047,   -0.03348,    3.69733,    0.00021,   -0.02159,   -1.18521,   -1.57065,   -0.00072,   -0.13281,    0.00024,    0.03701,   -0.01023,    0.00005,    0.00000,   -0.12207
  13.77894,    0.00000,    0.00011,    0.00761,    0.17403,   -1.57101,   -0.02080,   -0.44017,   -0.00038,   -0.02310,   -1.62788,   -1.57084,   -0.00362,   -0.19921,    0.00072,   -0.02888,    1.21251,    0.00001,    0.00000,   -0.13733
  13.77994,    0.00000,    0.00017,    0.00591,    0.60910,   -1.57132,   -0.02406,   -1.43786,   -0.00064,   -0.02159,   -2.32758,   -1.57081,   -0.00633,   -0.35755,    0.00079,    0.03238,    0.95671,    0.00001,    0.00000,   -0.13733
  13.78094,    0.00000,    0.00019,    0.00470,    0.52209,   -1.57158,   -0.01419,   -7.54140,   -0.00075,    0.02771,   -3.91262,   -1.57090,   -0.00417,   -0.33201,    0.00072,   -0.02159,    0.87485,    0.00001,    0.00000,   -0.14242
  13.78194,    0.00000,    0.00023,    0.00253,    0.55109,   -1.57159,    0.00581,   -1.96605,   -0.00081,   -0.03238,   -4.51237,   -1.57089,   -0.00386,   -0.33201,    0.00067,    0.00894,    0.56789,    0.00002,    0.00000,   -0.15259
  13.78294,    0.00000,    0.00016,    0.00117,    0.46408,   -1.57151,    0.00709,   -0.88033,   -0.00075,   -0.00767,   -4.94076,   -1.57088,   -0.00288,   -0.37799,    0.00038,   -0.00683,    0.66509,    0.00005,    0.00000,   -0.14242
  13.78394,    0.00000,    0.00010,    0.00084,    0.40607,   -1.57143,    0.00472,   -2.84637,   -0.00049,    0.01438,   -1.04242,   -1.57084,   -0.00211,   -0.22986,    0.00020,   -0.02112,    0.19441,    0.00002,    0.00000,   -0.14751
  13.78494,    0.00000,   -0.00005,    0.00084,    0.26104,   -1.57111,    0.02034,    1.55522,   -0.00029,    0.01519,   -2.39898,   -1.57078,    0.00899,   -0.33201,   -0.00019,   -0.05019,   -0.02558,    0.00000,    0.00000,   -0.14242
  13.78594,    0.00000,   -0.00016,   -0.00736,   -0.26104,   -1.57088,    0.01892,   -0.23476,   -0.00002,    0.02243,   -1.55648,   -1.57073,    0.00808,   -0.18899,   -0.00065,   -0.04794,   -0.61905,    0.00000,    0.00000,   -0.13225
  13.78694,    0.00000,   -0.00030,   -0.00441,   -0.87014,   -1.57028,    0.02284,    1.99538,    0.00050,    0.02159,   -0.07140,   -1.57062,    0.00422,   -0.14813,   -0.00068,    0.00582,   -1.45809,   -0.00001,    0.00000,   -0.14751
  13.78794,    0.00000,   -0.00029,   -0.00355,   -1.24720,   -1.57003,    0.01108,    7.01319,    0.00069,    0.00863,    2.38470,   -1.57058,    0.00429,   -0.17367,   -0.00069,    0.00582,   -0.96183,    0.00000,    0.00000,   -0.17802
  13.78894,    0.00000,   -0.00035,   -0.00195,   -1.10218,   -1.57003,    0.00192,   -0.14673,    0.00069,   -0.01618,   -0.08568,   -1.57054,    0.00429,   -0.10216,   -0.00069,    0.00403,   -1.00787,    0.00002,    0.00000,   -0.13733
  13.78994,    0.00000,   -0.00024,   -0.00136,   -1.18919,   -1.56996,   -0.00219,    8.39236,    0.00071,    0.01867,    2.04199,   -1.57057,    0.00369,   -0.12259,   -0.00048,    0.02788,   -1.05392,   -0.00002,    0.00000,   -0.13225
  13.79094,    0.00000,   -0.00012,   -0.00084,   -1.18919,   -1.57018,   -0.03419,    4.13749,    0.00053,   -0.00563,    0.19991,   -1.57063,    0.00192,   -0.09705,   -0.00005,    0.03720,   -0.45022,    0.00000,    0.00000,   -0.14242
  13.79194,    0.00000,   -0.00005,    0.00606,   -0.89915,   -1.57042,   -0.00593,    0.38146,    0.00036,   -0.00405,    0.39983,   -1.57065,    0.00156,   -0.07662,    0.00032,    0.04190,    0.06139,    0.00001,    0.00000,   -0.15259
  13.79294,    0.00000,    0.00010,    0.00416,   -0.29005,   -1.57057,   -0.01545,    1.84866,    0.00006,   -0.02764,   -0.88534,   -1.57071,   -0.00033,   -0.11237,    0.00078,    0.04822,    1.05903,    0.00004,    0.00000,   -0.15768
  13.79394,    0.00000,    0.00018,    0.00692,    0.02900,   -1.57090,   -0.02585,   -0.58688,   -0.00033,   -0.02790,   -1.54220,   -1.57082,   -0.00784,   -0.14813,    0.00081,   -0.00271,    1.57576,    0.00002,    0.00000,   -0.13225
  13.79494,    0.00000,    0.00033,    0.00443,    0.60910,   -1.57146,   -0.02759,   -3.63865,   -0.00079,   -0.01294,   -4.85508,   -1.57092,   -0.00563,   -0.32180,    0.00089,    0.00163,    1.18182,    0.00001,    0.00000,   -0.12207
  13.79595,    0.00000,    0.00037,    0.00314,    0.66711,   -1.57164,    0.01774,   -4.63635,   -0.00079,    0.00259,   -3.54135,   -1.57094,   -0.00331,   -0.27583,    0.00075,    0.00163,    1.41716,    0.00002,    0.00000,   -0.11190
  13.79695,    0.00000,    0.00039,    0.00449,    1.07317,   -1.57168,   -0.01774,   -9.65416,   -0.00085,   -0.01333,   -4.24106,   -1.57095,   -0.00319,   -0.30648,    0.00065,   -0.01618,    0.74695,    0.00002,    0.00000,   -0.11190
  13.79795,    0.00000,    0.00038,    0.00516,    1.27621,   -1.57159,    0.01014,   -1.58458,   -0.00074,    0.02351,   -3.84122,   -1.57092,   -0.00319,   -0.30648,    0.00053,   -0.00575,    0.92090,    0.00001,    0.00000,   -0.16276
  13.79895,    0.00000,    0.00013,   -0.00685,    0.52209,   -1.57122,    0.00886,    1.67260,   -0.00042,    0.01726,   -3.84122,   -1.57088,   -0.00204,   -0.33712,   -0.00020,   -0.05505,    0.02558,    0.00001,    0.00000,   -0.17294
  13.79995,    0.00000,   -0.00002,   -0.00654,   -0.08701,   -1.57090,    0.02088,   -1.96605,    0.00017,    0.03741,   -1.51364,   -1.57075,    0.00048,   -0.17367,   -0.00079,   -0.06320,   -0.82369,    0.00002,    0.00000,   -0.13733
  13.80095,    0.00000,   -0.00019,   -0.01244,   -0.52209,   -1.57054,    0.03455,    1.40850,    0.00053,    0.03502,   -0.48551,   -1.57060,    0.01733,   -0.04597,   -0.00095,   -0.01543,   -1.94412,    0.00000,    0.00000,   -0.15768
  13.80195,    0.00000,   -0.00031,   -0.01220,   -1.36322,   -1.57020,    0.03118,    2.31816,    0.00081,    0.02589,    3.88406,   -1.57051,    0.01050,    0.02043,   -0.00100,   -0.02881,   -1.40692,    0.00001,    0.00000,   -0.17294
  13.80295,    0.00000,   -0.00053,   -0.01081,   -2.05934,   -1.56973,    0.03127,    2.99307,    0.00110,   -0.03734,    5.14067,   -1.57033,    0.00499,    0.06129,   -0.00103,    0.00580,   -2.21015,    0.00001,    0.00000,   -0.14242
  13.80395,    0.00000,   -0.00060,   -0.00424,   -5.85896,   -1.56956,   -0.01603,   10.35840,    0.00114,    0.03483,    3.48423,   -1.57028,    0.01249,    0.15324,   -0.00103,    0.00580,   -1.86737,   -0.00002,    0.00000,   -0.16276
